,SMILES,Value
30,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,3.296190505
31,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)CC12C,2.77654073
32,CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,4.394038832
33,CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2,5.595981501
34,C=C1C2CCC3C4(C)CC(OC5OC(CO)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C5OC(=O)CC(C)C)CC(C(=O)O)(C(=O)O)C4CCC3(C2)C1O,4.861649926
35,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,6.283834599
36,CNC(C)C1C(O)CC2(C)C3CCC4C(C)(C)C(NC)CCC45CC35CCC12C,4.641158212
37,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)CC(C)C(C)C2,2.301541077
38,CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)C)C(C)O)C12,3.104337996
39,CN1Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,2.43429124
40,COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,3.546503272
41,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,3.487314499
42,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,3.641407658
43,CC=C1CC(C)C(C)(O)C(=O)OCC2CCN3CCC(OC1=O)C23,2.766989859
44,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,4.049836964
45,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,4.266303576
46,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,3.590032761
47,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,3.09906573
48,C=CC12CN(C)C3C4COC(CC41)C1(C(=O)Nc4ccccc41)C32,3.81820973
49,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,2.74017601
50,C=C(C)C1C2OC(=O)C1C1(O)C3OC3C3(CO3)C1(C)C2O,4.991673434
51,OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,3.390172438
52,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,2.278085524
53,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,3.201456301
54,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,3.821898767
55,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,4.453726446
56,C=C1C(=O)OC2CC(C)C3CC(O)OC(O)C3(C)CC12,4.240180233
57,CCCCCC=CCC=CCCCCCCCC(=O)O,3.00070051
58,C=C(C)C1C2CC3(C)C4(CO4)C4OC4C3(O)C1C(=O)O2,4.967398194
59,COC1=CC(=O)OC(C=Cc2ccc3c(c2)OCO3)C1,2.713905604
60,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,2.913306398
61,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,3.887681588
62,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,4.418806569
63,C=CC(C)(C=Cc1ccc(O)cc1)CCC=C(C)C,3.435771535
64,CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,3.277531639
65,COc1ccc2ccc(=O)oc2c1CC=C(C)C,3.109152089
66,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,2.681628311
67,COC(=O)C1=CCCN(C)C1,3.082071611
68,COC1=CC(=O)OC(CCc2ccccc2)C1,2.854126587
69,COC1=CC(=O)OC(C=Cc2ccccc2)C1,2.738974868
70,Cn1cc(CC(N)C(=O)O)c2ccccc21,2.882600158
71,O=C1C=C2C=CC3CC2(O1)C1CCCCN31,3.654120777
72,CCC1C(=O)OCC1Cc1cncn1C,3.05223076
73,CC=Cc1cc(OC)c(OC)cc1OC,2.827237914
74,CC12C(=O)OC(=O)C1(C)C1CCC2O1,5.29270343
75,CC1=CC(=O)c2c(O)cccc2C1=O,4.575608076
76,S=C=Nc1cccc2ccccc12,3.085916973
77,CC1OC(C[N+](C)(C)C)CC1O,4.542237674
78,O=C(O)c1cc(O)c(O)c(O)c1,1.597286918
79,O=C1OC(=O)C2C3CCC(O3)C12,4.623631715
80,CNC(C)C(O)c1ccccc1,2.819847325
81,C=CCc1ccc(O)c(OC)c1,2.516413728
82,CC(=O)NC(CS)C(=O)O,2.610654841
83,CC1CCC(C(C)C)C(O)C1,1.207956693
84,CC(C)=C1CCC(C)CC1=O,3.006428958
85,CC12CCC(CC1=O)C2(C)C,1.705398962
86,COc1cc(C=O)ccc1O,2.505575493
87,O=c1ccc2ccccc2o1,2.822361281
88,O=C(O)c1ccccc1O,2.552217229
89,C=C(C)C1CC=C(C)CC1,2.356147009
90,c1ccc2ccccc2c1,2.931708679
91,Oc1cccc(O)c1O,2.498692978
92,CCCCC(=O)O,1.45407164
93,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,3.850096953
94,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,2.67674224
95,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,3.007702869
96,CCOCCO,1.7225973
97,Oc1ccc2ccccc2c1,0.16987932
98,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.251558853
99,CC(C)(O)C#N,4.929960179
100,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,4.516816393
101,CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,2.143533266
102,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,3.863220521
103,NC12CC3CC(CC(C3)C1)C2,2.852205176
104,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,2.748896328
105,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,1.96839488
106,NCCCNCCSP(=O)(O)O,2.663118841
107,CN(C)CCC=C1c2ccccc2CCc2ccccc21,3.694244319
108,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,2.821437828
109,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,3.19910764
110,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,2.007687168
111,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,4.364241505
112,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,3.676162477
113,COc1ccc(C(=O)N2CCCC2=O)cc1,2.269037786
114,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,3.340348794
115,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,3.755707901
116,CCNc1nc(Cl)nc(NC(C)C)n1,2.53725165
117,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,3.555249196
118,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,3.95051385
119,O=NN(CCCl)C(=O)NCCCl,4.00295603
120,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,2.920509642
121,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,3.920943625
122,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,2.389350828
123,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,3.124334647
124,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,3.450467934
125,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,3.551519528
126,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,2.002979977
127,CCOc1ccc(NC(=O)CC(C)O)cc1,2.451207171
128,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,3.003058556
129,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,3.381161484
130,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,2.846438421
131,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,3.715678429
132,CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,3.743960589
133,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,3.421685045
134,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,3.203245794
135,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,2.878933762
136,O=C1CCCCCN1,2.240779582
137,COC(=O)Nc1nc2ccccc2[nH]1,2.193329084
138,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,3.67727761
139,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,3.035577013
140,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,3.219821
141,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,2.891914909
142,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,1.848872801
143,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,2.093936229
144,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,1.745731168
145,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,2.126849652
146,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,2.342350253
147,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,1.924412794
148,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,3.000409406
149,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,4.182153484
150,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,2.467987283
151,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,2.130262989
152,Cc1ncsc1CCCl,2.929840914
153,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,3.678960663
154,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.830356475
155,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,3.566884591
156,C[N+](C)(C)CCO,2.383466185
157,CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,2.506719369
158,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,3.095638276
159,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,3.017300573
160,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.597413483
161,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,3.34816402
162,Clc1cccc(Cl)c1NC1=NCCN1,3.361912844
163,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,2.860105141
164,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.571190048
165,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,3.69055114
166,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,3.19887418
167,Cc1ccc(O)cc1,3.636046357
168,CC=CC(=O)N(CC)c1ccccc1C,2.711508238
169,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,3.485713542
170,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,2.967546486
171,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,3.751183111
172,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,3.097524272
173,Clc1ccc(Cl)cc1,1.866299156
174,Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,3.079577264
175,Cc1c(O)c(=O)ccn1C,2.150942177
176,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,3.440823681
177,COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,3.984273713
178,CC(C)(CO)C(O)C(=O)NCCCO,1.333009688
179,CC(N)Cc1ccccc1,4.487556136
180,NCCCC(N)(C(=O)O)C(F)F,1.783355604
181,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,4.508834368
182,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.672406375
183,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,2.697929034
184,CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.541987635
185,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,5.292568442
186,NNc1nnc(NN)c2ccccc12,3.100631632
187,C1COCCO1,2.047378393
188,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,3.474973448
189,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,3.150562652
190,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,4.031307145
191,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,3.093516801
192,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1.726238047
193,CN(C)CCC=C1c2ccccc2COc2ccccc21,3.548572885
194,CCC(=C(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,2.412206225
195,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,3.272268558
196,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.721804892
197,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,3.745523695
198,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,2.667387693
199,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,1.812267002
200,C#CC(O)(C=CCl)CC,2.720838603
201,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,3.129904053
202,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,3.696086864
203,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,3.963612245
204,CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,2.549603988
205,N#CC(C#N)=NNc1ccc(OC(F)(F)F)cc1,4.502036011
206,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,2.722273704
207,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,3.722011399
208,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,3.111587469
209,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,3.000645125
210,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,2.891682675
211,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,2.391338613
212,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.526606321
213,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,2.578364108
214,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,3.028283611
215,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,3.6427756
216,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,3.490073538
217,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,2.155848798
218,CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,3.721115077
219,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,2.875369985
220,NCCCC(=O)O,1.318741917
221,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,3.307999184
222,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,0.702253503
223,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.262374613
224,CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,3.481887684
225,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,3.458139068
226,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,2.871680202
227,CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.809317671
228,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,2.390199361
229,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,2.098949528
230,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,2.666680795
231,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,3.664412129
232,O=C(O)c1ccncc1,2.45081037
233,O=[N+]([O-])OC1COC2C(O)COC12,2.023670735
234,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,3.309596207
235,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,3.113984511
236,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,2.669737321
237,CNC1(c2ccccc2Cl)CCCCC1=O,2.941898648
238,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,1.070510104
239,NC(Cc1ccc(O)c(O)c1)C(=O)O,2.548976668
240,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.652159821
241,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,2.658393026
242,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,2.868236249
243,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,4.084265058
244,CNC1(C)C2CCC(C2)C1(C)C,3.807231101
245,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,2.796250087
246,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,4.069618296
247,Cc1cccc(C)c1NC(=O)C1CCCCN1C,3.323373756
248,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.9868235
249,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,3.676452597
250,CN(C)CCN(Cc1cccs1)c1ccccn1,3.485637033
251,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,3.296967946
252,CC(=O)OC1CCC2C3CCC4CC(=O)C=C(C)C4(C)C3CCC12C,2.236152927
253,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,3.628295087
254,COc1ccc(OC)c(C(O)C(C)N)c1,3.423500872
255,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,3.326872252
256,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,2.878605085
257,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,5.930445394
258,CSc1nnc(C(C)(C)C)c(=O)n1N,3.008790717
259,CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,3.737579949
260,OC(CBr)C(O)C(O)C(O)CBr,2.676846809
261,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,2.657751296
262,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,3.560291374
263,CC(=O)N(C)C,1.492969805
264,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,3.059164967
265,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,3.158333255
266,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,3.009792263
267,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,3.075301181
268,CN(CCCl)CCCl,4.758278058
269,CCN(CC)N=O,2.888609166
270,CN1Cc2c(N)cccc2C(c2ccccc2)C1,3.304200621
271,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,2.477306253
272,O=C(O)c1ccccc1Nc1ccccc1,2.957792665
273,Oc1ccccc1Br,2.436664986
274,Clc1ccccc1Cl,2.078130785
275,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,3.481329143
276,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,1.730930132
277,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,2.858075959
278,C=CCOc1ccccc1OCC(O)CNC(C)C,3.249120779
279,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,3.423189141
280,Nc1ccc(Cc2ccc(N)cc2)cc1,3.428023096
281,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,6.678878624
282,CC(C)(CO)C(O)C(=O)NCCC(=O)O,2.18164752
283,Nc1ccc(O)cc1,2.162874933
284,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,3.96908494
285,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,2.867550491
286,CN(C)c1ccc(N=Nc2ccccc2)cc1,2.991023717
287,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,3.486312798
288,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,3.401303203
289,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,3.263678284
290,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,3.502191917
291,CCOc1ccc(NC(C)=O)cc1,2.52099029
292,CC1NCCOC1c1ccccc1,3.350638885
293,Oc1ccccc1,2.718377112
294,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,3.486999747
295,S=C=Nc1ccccc1,3.130947781
296,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,3.609524277
297,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2.634840623
298,CC(C)NCC(O)COc1cccc2[nH]ccc12,3.491932206
